user_screen_name,created_at,text,hashtags,user_name,user_location,retweet_count,favorite_count
Umakant14101931,2023-01-02 11:00:02+00:00,"RT @vashishtvp: #IndiaOnSale 
Perseverance and determination alone are omnipotent...
#OPS #MSP #BanEVM #WeWantOPS
#SAVE_ITCADRE_SAVE_IR
#Ba…","['IndiaOnSale', 'OPS', 'MSP', 'BanEVM', 'WeWantOPS', 'SAVE_ITCADRE_SAVE_IR']",Umakant Awasthi,Kanpur Nager,5,0
Umakant14101931,2023-01-02 10:59:50+00:00,"RT @vashishtvp: #RestoreOPS 
Perseverance and determination alone are omnipotent...
#OPS #MSP #BanEVM 
#SAVE_ITCADRE_SAVE_IR
#BanEVM_Save_I…","['RestoreOPS', 'OPS', 'MSP', 'BanEVM', 'SAVE_ITCADRE_SAVE_IR']",Umakant Awasthi,Kanpur Nager,3,0
Umakant14101931,2023-01-02 10:59:47+00:00,"RT @vashishtvp: #WeWantOPS 
Perseverance and determination alone are omnipotent...
#OPS #MSP #BanEVM 
#SAVE_ITCADRE_SAVE_IR
#BanEVM_Save_In…","['WeWantOPS', 'OPS', 'MSP', 'BanEVM', 'SAVE_ITCADRE_SAVE_IR']",Umakant Awasthi,Kanpur Nager,3,0
Umakant14101931,2023-01-02 10:59:43+00:00,"RT @vashishtvp: #BanEVM 
Perseverance and determination alone are omnipotent...
#OPS #MSP #BanEVM #WeWantOPS
#SAVE_ITCADRE_SAVE_IR
#BanEVM_…","['BanEVM', 'OPS', 'MSP', 'BanEVM', 'WeWantOPS', 'SAVE_ITCADRE_SAVE_IR']",Umakant Awasthi,Kanpur Nager,3,0
Umakant14101931,2023-01-02 10:59:41+00:00,"RT @vashishtvp: #SAVE_ITCADRE_SAVE_IR
Perseverance and determination alone are omnipotent...
#OPS #MSP #BanEVM #WeWantOPS
#BanEVM_Save_Indi…","['SAVE_ITCADRE_SAVE_IR', 'OPS', 'MSP', 'BanEVM', 'WeWantOPS']",Umakant Awasthi,Kanpur Nager,3,0
Umakant14101931,2023-01-02 10:59:37+00:00,"RT @vashishtvp: #OPS #MSP #BanEVM #WeWantOPS
Perseverance and determination alone are omnipotent...
#SAVE_ITCADRE_SAVE_IR
#BanEVM_Save_Indi…","['OPS', 'MSP', 'BanEVM', 'WeWantOPS', 'SAVE_ITCADRE_SAVE_IR']",Umakant Awasthi,Kanpur Nager,3,0
Umakant14101931,2023-01-02 10:59:33+00:00,"RT @vashishtvp: #OPS #MSP #BanEVM #WeWantOPS
#SAVE_ITCADRE_SAVE_IR
Perseverance and determination alone are omnipotent...
#BanEVM_Save_Indi…","['OPS', 'MSP', 'BanEVM', 'WeWantOPS', 'SAVE_ITCADRE_SAVE_IR']",Umakant Awasthi,Kanpur Nager,3,0
Umakant14101931,2023-01-02 10:59:22+00:00,"RT @vashishtvp: Perseverance and determination alone are omnipotent...
#OPS #MSP #BanEVM #WeWantOPS
#SAVE_ITCADRE_SAVE_IR
#BanEVM_Save_Indi…","['OPS', 'MSP', 'BanEVM', 'WeWantOPS', 'SAVE_ITCADRE_SAVE_IR']",Umakant Awasthi,Kanpur Nager,3,0
Umakant14101931,2023-01-02 10:58:25+00:00,"RT @vashishtvp: #SAVE_ITCADRE_SAVE_IR
In the middle of every difficulty lies opportunity.
#OPS #MSP #BanEVM #WeWantOPS
#BanEVM_Save_India
#…","['SAVE_ITCADRE_SAVE_IR', 'OPS', 'MSP', 'BanEVM', 'WeWantOPS', 'BanEVM_Save_India']",Umakant Awasthi,Kanpur Nager,3,0
Umakant14101931,2023-01-02 10:58:20+00:00,"RT @vashishtvp: #OPS #MSP #BanEVM #WeWantOPS
In the middle of every difficulty lies opportunity.
#SAVE_ITCADRE_SAVE_IR
#BanEVM_Save_India
#…","['OPS', 'MSP', 'BanEVM', 'WeWantOPS', 'SAVE_ITCADRE_SAVE_IR', 'BanEVM_Save_India']",Umakant Awasthi,Kanpur Nager,2,0
Umakant14101931,2023-01-02 10:58:18+00:00,"RT @vashishtvp: #OPS #MSP #BanEVM #WeWantOPS
#SAVE_ITCADRE_SAVE_IR
In the middle of every difficulty lies opportunity.
#BanEVM_Save_India
#…","['OPS', 'MSP', 'BanEVM', 'WeWantOPS', 'SAVE_ITCADRE_SAVE_IR', 'BanEVM_Save_India']",Umakant Awasthi,Kanpur Nager,2,0
Umakant14101931,2023-01-02 10:58:14+00:00,"RT @vashishtvp: In the middle of every difficulty lies opportunity.
#OPS #MSP #BanEVM #WeWantOPS
#SAVE_ITCADRE_SAVE_IR
#BanEVM_Save_India
#…","['OPS', 'MSP', 'BanEVM', 'WeWantOPS', 'SAVE_ITCADRE_SAVE_IR', 'BanEVM_Save_India']",Umakant Awasthi,Kanpur Nager,2,0
Umakant14101931,2023-01-02 10:58:10+00:00,"RT @vashishtvp: Hard times always lead to something great.
#OPS #MSP #BanEVM #WeWantOPS
#SAVE_ITCADRE_SAVE_IR
#BanEVM_Save_India
#RestoreOP…","['OPS', 'MSP', 'BanEVM', 'WeWantOPS', 'SAVE_ITCADRE_SAVE_IR', 'BanEVM_Save_India']",Umakant Awasthi,Kanpur Nager,4,0
Umakant14101931,2023-01-02 10:57:58+00:00,"RT @vashishtvp: #BanEVM_Save_India 
Hard times always lead to something great.
#OPS #MSP #BanEVM #WeWantOPS
#SAVE_ITCADRE_SAVE_IR
#RestoreO…","['BanEVM_Save_India', 'OPS', 'MSP', 'BanEVM', 'WeWantOPS', 'SAVE_ITCADRE_SAVE_IR']",Umakant Awasthi,Kanpur Nager,2,0
Umakant14101931,2023-01-02 10:57:52+00:00,"RT @vashishtvp: #NPS_Black_Day 
Hard times always lead to something great.
#OPS #MSP #BanEVM #WeWantOPS
#SAVE_ITCADRE_SAVE_IR
#BanEVM_Save_…","['NPS_Black_Day', 'OPS', 'MSP', 'BanEVM', 'WeWantOPS', 'SAVE_ITCADRE_SAVE_IR']",Umakant Awasthi,Kanpur Nager,2,0
Umakant14101931,2023-01-02 10:57:48+00:00,"RT @vashishtvp: #ZiraSanjhaMorcha 
Hard times always lead to something great.
#OPS #MSP #BanEVM #WeWantOPS
#SAVE_ITCADRE_SAVE_IR
#BanEVM_Sa…","['ZiraSanjhaMorcha', 'OPS', 'MSP', 'BanEVM', 'WeWantOPS', 'SAVE_ITCADRE_SAVE_IR']",Umakant Awasthi,Kanpur Nager,3,0
Umakant14101931,2023-01-02 10:57:44+00:00,"RT @vashishtvp: #ConstitutionalRightOPS 
Hard times always lead to something great.
#OPS #MSP #BanEVM #WeWantOPS
#SAVE_ITCADRE_SAVE_IR
#Ban…","['ConstitutionalRightOPS', 'OPS', 'MSP', 'BanEVM', 'WeWantOPS', 'SAVE_ITCADRE_SAVE_IR']",Umakant Awasthi,Kanpur Nager,3,0
Umakant14101931,2023-01-02 10:57:41+00:00,"RT @vashishtvp: #पुरानी_पेंशन_बहाल_करो 
Hard times always lead to something great.
#OPS #MSP #BanEVM #WeWantOPS
#SAVE_ITCADRE_SAVE_IR
#BanE…","['पुरानी_पेंशन_बहाल_करो', 'OPS', 'MSP', 'BanEVM', 'WeWantOPS', 'SAVE_ITCADRE_SAVE_IR']",Umakant Awasthi,Kanpur Nager,2,0
Umakant14101931,2023-01-02 10:57:37+00:00,"RT @vashishtvp: #RestoreOldPension 
Hard times always lead to something great.
#OPS #MSP #BanEVM #WeWantOPS
#SAVE_ITCADRE_SAVE_IR
#BanEVM_S…","['RestoreOldPension', 'OPS', 'MSP', 'BanEVM', 'WeWantOPS', 'SAVE_ITCADRE_SAVE_IR']",Umakant Awasthi,Kanpur Nager,3,0
Umakant14101931,2023-01-02 10:57:33+00:00,"RT @vashishtvp: #StopPrivatization 
Hard times always lead to something great.
#OPS #MSP #BanEVM #WeWantOPS
#SAVE_ITCADRE_SAVE_IR
#BanEVM_S…","['StopPrivatization', 'OPS', 'MSP', 'BanEVM', 'WeWantOPS', 'SAVE_ITCADRE_SAVE_IR']",Umakant Awasthi,Kanpur Nager,2,0
Umakant14101931,2023-01-02 10:57:30+00:00,"RT @vashishtvp: #Farmersprotest 
Hard times always lead to something great.
#OPS #MSP #BanEVM #WeWantOPS
#SAVE_ITCADRE_SAVE_IR
#BanEVM_Save…","['Farmersprotest', 'OPS', 'MSP', 'BanEVM', 'WeWantOPS', 'SAVE_ITCADRE_SAVE_IR']",Umakant Awasthi,Kanpur Nager,3,0
Umakant14101931,2023-01-02 10:57:09+00:00,"RT @vashishtvp: #IndiaOnSale 
Hard times always lead to something great.
#OPS #MSP #BanEVM #WeWantOPS
#SAVE_ITCADRE_SAVE_IR
#BanEVM_Save_In…","['IndiaOnSale', 'OPS', 'MSP', 'BanEVM', 'WeWantOPS', 'SAVE_ITCADRE_SAVE_IR']",Umakant Awasthi,Kanpur Nager,3,0
Umakant14101931,2023-01-02 10:57:04+00:00,"RT @vashishtvp: #RestoreOPS 
Hard times always lead to something great.
#OPS #MSP #BanEVM #WeWantOPS
#SAVE_ITCADRE_SAVE_IR
#BanEVM_Save_Ind…","['RestoreOPS', 'OPS', 'MSP', 'BanEVM', 'WeWantOPS', 'SAVE_ITCADRE_SAVE_IR']",Umakant Awasthi,Kanpur Nager,3,0
Umakant14101931,2023-01-02 10:57:00+00:00,"RT @vashishtvp: #WeWantOPS 
Hard times always lead to something great.
#OPS #MSP #BanEVM 
#SAVE_ITCADRE_SAVE_IR
#BanEVM_Save_India
#Restore…","['WeWantOPS', 'OPS', 'MSP', 'BanEVM', 'SAVE_ITCADRE_SAVE_IR', 'BanEVM_Save_India']",Umakant Awasthi,Kanpur Nager,3,0
Umakant14101931,2023-01-02 10:56:51+00:00,"RT @vashishtvp: #BanEVM 
Hard times always lead to something great.
#OPS #MSP #BanEVM #WeWantOPS
#SAVE_ITCADRE_SAVE_IR
#BanEVM_Save_India
#…","['BanEVM', 'OPS', 'MSP', 'BanEVM', 'WeWantOPS', 'SAVE_ITCADRE_SAVE_IR', 'BanEVM_Save_India']",Umakant Awasthi,Kanpur Nager,5,0
Umakant14101931,2023-01-02 10:56:48+00:00,"RT @vashishtvp: #SAVE_ITCADRE_SAVE_IR
Hard times always lead to something great.
#OPS #MSP #BanEVM #WeWantOPS
#BanEVM_Save_India
#RestoreOP…","['SAVE_ITCADRE_SAVE_IR', 'OPS', 'MSP', 'BanEVM', 'WeWantOPS', 'BanEVM_Save_India']",Umakant Awasthi,Kanpur Nager,2,0
Umakant14101931,2023-01-02 10:56:44+00:00,"RT @vashishtvp: #OPS #MSP #BanEVM #WeWantOPS
Hard times always lead to something great.
#SAVE_ITCADRE_SAVE_IR
#BanEVM_Save_India
#RestoreOP…","['OPS', 'MSP', 'BanEVM', 'WeWantOPS', 'SAVE_ITCADRE_SAVE_IR', 'BanEVM_Save_India']",Umakant Awasthi,Kanpur Nager,2,0
Umakant14101931,2023-01-02 10:56:40+00:00,"RT @vashishtvp: #OPS #MSP #BanEVM #WeWantOPS
#SAVE_ITCADRE_SAVE_IR
Hard times always lead to something great.
#BanEVM_Save_India
#RestoreOP…","['OPS', 'MSP', 'BanEVM', 'WeWantOPS', 'SAVE_ITCADRE_SAVE_IR', 'BanEVM_Save_India']",Umakant Awasthi,Kanpur Nager,3,0
Umakant14101931,2023-01-02 10:56:35+00:00,"RT @vashishtvp: Hard times always lead to something great.
#OPS #MSP #BanEVM #WeWantOPS
#SAVE_ITCADRE_SAVE_IR
#BanEVM_Save_India
#RestoreOP…","['OPS', 'MSP', 'BanEVM', 'WeWantOPS', 'SAVE_ITCADRE_SAVE_IR', 'BanEVM_Save_India']",Umakant Awasthi,Kanpur Nager,2,0
Umakant14101931,2023-01-02 10:56:29+00:00,"RT @vashishtvp: #BanEVM_Save_India 
The triumph can’t be had without the struggle.
#OPS #MSP #BanEVM #WeWantOPS
#SAVE_ITCADRE_SAVE_IR
#Rest…","['BanEVM_Save_India', 'OPS', 'MSP', 'BanEVM', 'WeWantOPS', 'SAVE_ITCADRE_SAVE_IR']",Umakant Awasthi,Kanpur Nager,2,0
Umakant14101931,2023-01-02 10:56:26+00:00,"RT @vashishtvp: #NPS_Black_Day 
The triumph can’t be had without the struggle.
#OPS #MSP #BanEVM #WeWantOPS
#SAVE_ITCADRE_SAVE_IR
#BanEVM_S…","['NPS_Black_Day', 'OPS', 'MSP', 'BanEVM', 'WeWantOPS', 'SAVE_ITCADRE_SAVE_IR']",Umakant Awasthi,Kanpur Nager,2,0
Umakant14101931,2023-01-02 10:56:20+00:00,"RT @vashishtvp: #ZiraSanjhaMorcha 
The triumph can’t be had without the struggle.
#OPS #MSP #BanEVM #WeWantOPS
#SAVE_ITCADRE_SAVE_IR
#BanEV…","['ZiraSanjhaMorcha', 'OPS', 'MSP', 'BanEVM', 'WeWantOPS', 'SAVE_ITCADRE_SAVE_IR']",Umakant Awasthi,Kanpur Nager,2,0
Umakant14101931,2023-01-02 10:56:17+00:00,"RT @vashishtvp: #ConstitutionalRightOPS 
The triumph can’t be had without the struggle.
#OPS #MSP #BanEVM #WeWantOPS
#SAVE_ITCADRE_SAVE_IR…","['ConstitutionalRightOPS', 'OPS', 'MSP', 'BanEVM', 'WeWantOPS', 'SAVE_ITCADRE_SAVE_IR']",Umakant Awasthi,Kanpur Nager,2,0
Umakant14101931,2023-01-02 10:56:11+00:00,"RT @vashishtvp: #पुरानी_पेंशन_बहाल_करो 
The triumph can’t be had without the struggle.
#OPS #MSP #BanEVM #WeWantOPS
#SAVE_ITCADRE_SAVE_IR
#…","['पुरानी_पेंशन_बहाल_करो', 'OPS', 'MSP', 'BanEVM', 'WeWantOPS', 'SAVE_ITCADRE_SAVE_IR']",Umakant Awasthi,Kanpur Nager,2,0
Umakant14101931,2023-01-02 10:56:08+00:00,"RT @vashishtvp: #RestoreOldPension 
The triumph can’t be had without the struggle.
#OPS #MSP #BanEVM #WeWantOPS
#SAVE_ITCADRE_SAVE_IR
#BanE…","['RestoreOldPension', 'OPS', 'MSP', 'BanEVM', 'WeWantOPS', 'SAVE_ITCADRE_SAVE_IR']",Umakant Awasthi,Kanpur Nager,2,0
Umakant14101931,2023-01-02 10:56:05+00:00,"RT @vashishtvp: #StopPrivatization 
The triumph can’t be had without the struggle.
#OPS #MSP #BanEVM #WeWantOPS
#SAVE_ITCADRE_SAVE_IR
#BanE…","['StopPrivatization', 'OPS', 'MSP', 'BanEVM', 'WeWantOPS', 'SAVE_ITCADRE_SAVE_IR']",Umakant Awasthi,Kanpur Nager,2,0
Umakant14101931,2023-01-02 10:56:01+00:00,"RT @vashishtvp: #Farmersprotest 
The triumph can’t be had without the struggle.
#OPS #MSP #BanEVM #WeWantOPS
#SAVE_ITCADRE_SAVE_IR
#BanEVM_…","['Farmersprotest', 'OPS', 'MSP', 'BanEVM', 'WeWantOPS', 'SAVE_ITCADRE_SAVE_IR']",Umakant Awasthi,Kanpur Nager,3,0
Umakant14101931,2023-01-02 10:55:54+00:00,"RT @vashishtvp: #IndiaOnSale 
The triumph can’t be had without the struggle.
#OPS #MSP #BanEVM #WeWantOPS
#SAVE_ITCADRE_SAVE_IR
#BanEVM_Sav…","['IndiaOnSale', 'OPS', 'MSP', 'BanEVM', 'WeWantOPS', 'SAVE_ITCADRE_SAVE_IR']",Umakant Awasthi,Kanpur Nager,2,0
Umakant14101931,2023-01-02 10:55:48+00:00,"RT @vashishtvp: #RestoreOPS 
The triumph can’t be had without the struggle.
#OPS #MSP #BanEVM #WeWantOPS
#SAVE_ITCADRE_SAVE_IR
#BanEVM_Save…","['RestoreOPS', 'OPS', 'MSP', 'BanEVM', 'WeWantOPS', 'SAVE_ITCADRE_SAVE_IR']",Umakant Awasthi,Kanpur Nager,4,0
Umakant14101931,2023-01-02 10:55:44+00:00,"RT @vashishtvp: #WeWantOPS 
The triumph can’t be had without the struggle.
#OPS #MSP #BanEVM 
#SAVE_ITCADRE_SAVE_IR
#BanEVM_Save_India
#Res…","['WeWantOPS', 'OPS', 'MSP', 'BanEVM', 'SAVE_ITCADRE_SAVE_IR', 'BanEVM_Save_India']",Umakant Awasthi,Kanpur Nager,3,0
Umakant14101931,2023-01-02 10:55:41+00:00,"RT @vashishtvp: #BanEVM 
The triumph can’t be had without the struggle.
#OPS #MSP #WeWantOPS
#SAVE_ITCADRE_SAVE_IR
#BanEVM_Save_India
#Rest…","['BanEVM', 'OPS', 'MSP', 'WeWantOPS', 'SAVE_ITCADRE_SAVE_IR', 'BanEVM_Save_India']",Umakant Awasthi,Kanpur Nager,2,0
Umakant14101931,2023-01-02 10:55:37+00:00,"RT @vashishtvp: The triumph can’t be had without the struggle.
#OPS #MSP #BanEVM #WeWantOPS 
#SAVE_ITCADRE_SAVE_IR
#BanEVM_Save_India
#Rest…","['OPS', 'MSP', 'BanEVM', 'WeWantOPS', 'SAVE_ITCADRE_SAVE_IR', 'BanEVM_Save_India']",Umakant Awasthi,Kanpur Nager,2,0
Umakant14101931,2023-01-02 10:55:31+00:00,"RT @vashishtvp: #BanEVM_Save_India 
The triumph can’t be had without the struggle.
#OPS #MSP #BanEVM #WeWantOPS
#SAVE_ITCADRE_SAVE_IR
#Rest…","['BanEVM_Save_India', 'OPS', 'MSP', 'BanEVM', 'WeWantOPS', 'SAVE_ITCADRE_SAVE_IR']",Umakant Awasthi,Kanpur Nager,2,0
Umakant14101931,2023-01-02 10:55:27+00:00,"RT @vashishtvp: #NPS_Black_Day 
The triumph can’t be had without the struggle.
#OPS #MSP #BanEVM #WeWantOPS
#SAVE_ITCADRE_SAVE_IR
#BanEVM_S…","['NPS_Black_Day', 'OPS', 'MSP', 'BanEVM', 'WeWantOPS', 'SAVE_ITCADRE_SAVE_IR']",Umakant Awasthi,Kanpur Nager,3,0
Umakant14101931,2023-01-02 10:55:24+00:00,"RT @vashishtvp: #ZiraSanjhaMorcha 
The triumph can’t be had without the struggle.
#OPS #MSP #BanEVM #WeWantOPS
#SAVE_ITCADRE_SAVE_IR
#BanEV…","['ZiraSanjhaMorcha', 'OPS', 'MSP', 'BanEVM', 'WeWantOPS', 'SAVE_ITCADRE_SAVE_IR']",Umakant Awasthi,Kanpur Nager,3,0
Umakant14101931,2023-01-02 10:55:20+00:00,"RT @vashishtvp: #पुरानी_पेंशन_बहाल_करो 
The triumph can’t be had without the struggle.
#OPS #MSP #BanEVM #WeWantOPS
#SAVE_ITCADRE_SAVE_IR
#…","['पुरानी_पेंशन_बहाल_करो', 'OPS', 'MSP', 'BanEVM', 'WeWantOPS', 'SAVE_ITCADRE_SAVE_IR']",Umakant Awasthi,Kanpur Nager,4,0
Umakant14101931,2023-01-02 10:54:53+00:00,"RT @vashishtvp: #ConstitutionalRightOPS 
The triumph can’t be had without the struggle.
#OPS #MSP #BanEVM #WeWantOPS
#SAVE_ITCADRE_SAVE_IR…","['ConstitutionalRightOPS', 'OPS', 'MSP', 'BanEVM', 'WeWantOPS', 'SAVE_ITCADRE_SAVE_IR']",Umakant Awasthi,Kanpur Nager,3,0
Umakant14101931,2023-01-02 10:54:46+00:00,"RT @vashishtvp: #RestoreOldPension 
The triumph can’t be had without the struggle.
#OPS #MSP #BanEVM #WeWantOPS
#SAVE_ITCADRE_SAVE_IR
#BanE…","['RestoreOldPension', 'OPS', 'MSP', 'BanEVM', 'WeWantOPS', 'SAVE_ITCADRE_SAVE_IR']",Umakant Awasthi,Kanpur Nager,3,0
SuryawaSingh,2023-01-02 10:54:35+00:00,"RT @vashishtvp: The triumph can’t be had without the struggle.
#OPS #MSP #BanEVM #WeWantOPS
#SAVE_ITCADRE_SAVE_IR
#BanEVM_Save_India
#Resto…","['OPS', 'MSP', 'BanEVM', 'WeWantOPS', 'SAVE_ITCADRE_SAVE_IR', 'BanEVM_Save_India']",Pratapsingh Suryawansh,"Indore, India",3,0
SuryawaSingh,2023-01-02 10:54:32+00:00,"RT @vashishtvp: #OPS #MSP #BanEVM #WeWantOPS
#SAVE_ITCADRE_SAVE_IR
The triumph can’t be had without the struggle.
#BanEVM_Save_India
#Resto…","['OPS', 'MSP', 'BanEVM', 'WeWantOPS', 'SAVE_ITCADRE_SAVE_IR', 'BanEVM_Save_India']",Pratapsingh Suryawansh,"Indore, India",2,0
SuryawaSingh,2023-01-02 10:54:27+00:00,"RT @vashishtvp: #OPS #MSP #BanEVM #WeWantOPS
The triumph can’t be had without the struggle.
#SAVE_ITCADRE_SAVE_IR
#BanEVM_Save_India
#Resto…","['OPS', 'MSP', 'BanEVM', 'WeWantOPS', 'SAVE_ITCADRE_SAVE_IR', 'BanEVM_Save_India']",Pratapsingh Suryawansh,"Indore, India",2,0
SuryawaSingh,2023-01-02 10:54:22+00:00,"RT @vashishtvp: #SAVE_ITCADRE_SAVE_IR
The triumph can’t be had without the struggle.
#OPS #MSP #BanEVM #WeWantOPS
#BanEVM_Save_India
#Resto…","['SAVE_ITCADRE_SAVE_IR', 'OPS', 'MSP', 'BanEVM', 'WeWantOPS', 'BanEVM_Save_India']",Pratapsingh Suryawansh,"Indore, India",2,0
Umakant14101931,2023-01-02 10:54:14+00:00,"RT @vashishtvp: #StopPrivatization 
The triumph can’t be had without the struggle.
#OPS #MSP #BanEVM #WeWantOPS
#SAVE_ITCADRE_SAVE_IR
#BanE…","['StopPrivatization', 'OPS', 'MSP', 'BanEVM', 'WeWantOPS', 'SAVE_ITCADRE_SAVE_IR']",Umakant Awasthi,Kanpur Nager,3,0
Umakant14101931,2023-01-02 10:54:09+00:00,"RT @vashishtvp: #IndiaOnSale 
The triumph can’t be had without the struggle.
#OPS #MSP #BanEVM #WeWantOPS
#SAVE_ITCADRE_SAVE_IR
#BanEVM_Sav…","['IndiaOnSale', 'OPS', 'MSP', 'BanEVM', 'WeWantOPS', 'SAVE_ITCADRE_SAVE_IR']",Umakant Awasthi,Kanpur Nager,5,0
SuryawaSingh,2023-01-02 10:54:02+00:00,"RT @vashishtvp: #BanEVM 
The triumph can’t be had without the struggle.
#OPS #MSP #WeWantOPS
#SAVE_ITCADRE_SAVE_IR
#BanEVM_Save_India
#Rest…","['BanEVM', 'OPS', 'MSP', 'WeWantOPS', 'SAVE_ITCADRE_SAVE_IR', 'BanEVM_Save_India']",Pratapsingh Suryawansh,"Indore, India",2,0
SuryawaSingh,2023-01-02 10:53:59+00:00,"RT @vashishtvp: #WeWantOPS 
The triumph can’t be had without the struggle.
#OPS #MSP #BanEVM 
#SAVE_ITCADRE_SAVE_IR
#BanEVM_Save_India
#Res…","['WeWantOPS', 'OPS', 'MSP', 'BanEVM', 'SAVE_ITCADRE_SAVE_IR', 'BanEVM_Save_India']",Pratapsingh Suryawansh,"Indore, India",2,0
SuryawaSingh,2023-01-02 10:53:56+00:00,"RT @vashishtvp: #IndiaOnSale 
The triumph can’t be had without the struggle.
#OPS #MSP #BanEVM #WeWantOPS
#SAVE_ITCADRE_SAVE_IR
#BanEVM_Sav…","['IndiaOnSale', 'OPS', 'MSP', 'BanEVM', 'WeWantOPS', 'SAVE_ITCADRE_SAVE_IR']",Pratapsingh Suryawansh,"Indore, India",5,0
SuryawaSingh,2023-01-02 10:53:53+00:00,"RT @vashishtvp: #StopPrivatization 
The triumph can’t be had without the struggle.
#OPS #MSP #BanEVM #WeWantOPS
#SAVE_ITCADRE_SAVE_IR
#BanE…","['StopPrivatization', 'OPS', 'MSP', 'BanEVM', 'WeWantOPS', 'SAVE_ITCADRE_SAVE_IR']",Pratapsingh Suryawansh,"Indore, India",3,0
SuryawaSingh,2023-01-02 10:53:50+00:00,"RT @vashishtvp: #RestoreOldPension 
The triumph can’t be had without the struggle.
#OPS #MSP #BanEVM #WeWantOPS
#SAVE_ITCADRE_SAVE_IR
#BanE…","['RestoreOldPension', 'OPS', 'MSP', 'BanEVM', 'WeWantOPS', 'SAVE_ITCADRE_SAVE_IR']",Pratapsingh Suryawansh,"Indore, India",3,0
SuryawaSingh,2023-01-02 10:53:47+00:00,"RT @vashishtvp: #ConstitutionalRightOPS 
The triumph can’t be had without the struggle.
#OPS #MSP #BanEVM #WeWantOPS
#SAVE_ITCADRE_SAVE_IR…","['ConstitutionalRightOPS', 'OPS', 'MSP', 'BanEVM', 'WeWantOPS', 'SAVE_ITCADRE_SAVE_IR']",Pratapsingh Suryawansh,"Indore, India",3,0
SuryawaSingh,2023-01-02 10:53:32+00:00,"RT @vashishtvp: #पुरानी_पेंशन_बहाल_करो 
The triumph can’t be had without the struggle.
#OPS #MSP #BanEVM #WeWantOPS
#SAVE_ITCADRE_SAVE_IR
#…","['पुरानी_पेंशन_बहाल_करो', 'OPS', 'MSP', 'BanEVM', 'WeWantOPS', 'SAVE_ITCADRE_SAVE_IR']",Pratapsingh Suryawansh,"Indore, India",4,0
SuryawaSingh,2023-01-02 10:53:29+00:00,"RT @vashishtvp: #ZiraSanjhaMorcha 
The triumph can’t be had without the struggle.
#OPS #MSP #BanEVM #WeWantOPS
#SAVE_ITCADRE_SAVE_IR
#BanEV…","['ZiraSanjhaMorcha', 'OPS', 'MSP', 'BanEVM', 'WeWantOPS', 'SAVE_ITCADRE_SAVE_IR']",Pratapsingh Suryawansh,"Indore, India",3,0
SuryawaSingh,2023-01-02 10:53:22+00:00,"RT @vashishtvp: #NPS_Black_Day 
The triumph can’t be had without the struggle.
#OPS #MSP #BanEVM #WeWantOPS
#SAVE_ITCADRE_SAVE_IR
#BanEVM_S…","['NPS_Black_Day', 'OPS', 'MSP', 'BanEVM', 'WeWantOPS', 'SAVE_ITCADRE_SAVE_IR']",Pratapsingh Suryawansh,"Indore, India",3,0
SuryawaSingh,2023-01-02 10:53:18+00:00,"RT @vashishtvp: #BanEVM_Save_India 
The triumph can’t be had without the struggle.
#OPS #MSP #BanEVM #WeWantOPS
#SAVE_ITCADRE_SAVE_IR
#Rest…","['BanEVM_Save_India', 'OPS', 'MSP', 'BanEVM', 'WeWantOPS', 'SAVE_ITCADRE_SAVE_IR']",Pratapsingh Suryawansh,"Indore, India",2,0
SuryawaSingh,2023-01-02 10:53:10+00:00,"RT @vashishtvp: The triumph can’t be had without the struggle.
#OPS #MSP #BanEVM #WeWantOPS 
#SAVE_ITCADRE_SAVE_IR
#BanEVM_Save_India
#Rest…","['OPS', 'MSP', 'BanEVM', 'WeWantOPS', 'SAVE_ITCADRE_SAVE_IR', 'BanEVM_Save_India']",Pratapsingh Suryawansh,"Indore, India",2,0
SuryawaSingh,2023-01-02 10:53:07+00:00,"RT @vashishtvp: #BanEVM 
The triumph can’t be had without the struggle.
#OPS #MSP #WeWantOPS
#SAVE_ITCADRE_SAVE_IR
#BanEVM_Save_India
#Rest…","['BanEVM', 'OPS', 'MSP', 'WeWantOPS', 'SAVE_ITCADRE_SAVE_IR', 'BanEVM_Save_India']",Pratapsingh Suryawansh,"Indore, India",2,0
SuryawaSingh,2023-01-02 10:53:03+00:00,"RT @vashishtvp: #WeWantOPS 
The triumph can’t be had without the struggle.
#OPS #MSP #BanEVM 
#SAVE_ITCADRE_SAVE_IR
#BanEVM_Save_India
#Res…","['WeWantOPS', 'OPS', 'MSP', 'BanEVM', 'SAVE_ITCADRE_SAVE_IR', 'BanEVM_Save_India']",Pratapsingh Suryawansh,"Indore, India",3,0
SuryawaSingh,2023-01-02 10:52:58+00:00,"RT @vashishtvp: #RestoreOPS 
The triumph can’t be had without the struggle.
#OPS #MSP #BanEVM #WeWantOPS
#SAVE_ITCADRE_SAVE_IR
#BanEVM_Save…","['RestoreOPS', 'OPS', 'MSP', 'BanEVM', 'WeWantOPS', 'SAVE_ITCADRE_SAVE_IR']",Pratapsingh Suryawansh,"Indore, India",4,0
